molecule_chembl_id,canonical_smiles,pchembl_value,standard_type,standard_value,target_chembl_id,organism,reference_class,canonical_smiles_rdkit,scaffold_smiles,mw,logp,hba,hbd,valid_structure,pchembl_numeric
CHEMBL4879088,COc1ccc2nccc(CCN3CCC(NCc4cc(F)c(Cl)c(F)c4)CC3)c2n1,6.67,IC50,215.0,CHEMBL3038508,S. aureus complex,TopoIV,COc1ccc2nccc(CCN3CCC(NCc4cc(F)c(Cl)c(F)c4)CC3)c2n1,c1ccc(CNC2CCN(CCc3ccnc4cccnc34)CC2)cc1,446.9290000000001,4.366700000000003,5,1,True,6.67
CHEMBL5090088,O=C(CCN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1)Nc1ccc(S(=O)(=O)Nc2cnc3ccccc3n2)cc1,6.64,IC50,230.0,CHEMBL3038508,S. aureus complex,TopoIV,O=C(CCN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1)Nc1ccc(S(=O)(=O)Nc2cnc3ccccc3n2)cc1,O=C(CCN1CCN(c2ccc3c(=O)ccn(C4CC4)c3c2)CC1)Nc1ccc(S(=O)(=O)Nc2cnc3ccccc3n2)cc1,685.738,4.068500000000002,9,3,True,6.64
CHEMBL4868908,COc1ccc2nccc(CCN3CCC(NCc4ccc(Br)c(F)c4)CC3)c2n1,6.62,IC50,241.0,CHEMBL3038508,S. aureus complex,TopoIV,COc1ccc2nccc(CCN3CCC(NCc4ccc(Br)c(F)c4)CC3)c2n1,c1ccc(CNC2CCN(CCc3ccnc4cccnc34)CC2)cc1,473.3900000000001,4.336700000000004,5,1,True,6.62
CHEMBL5420593,COc1ccc2nccc(CCN3CCC(NC(=O)c4ccc(I)c(F)c4)CC3)c2n1,6.58,IC50,261.0,CHEMBL3038508,S. aureus complex,TopoIV,COc1ccc2nccc(CCN3CCC(NC(=O)c4ccc(I)c(F)c4)CC3)c2n1,O=C(NC1CCN(CCc2ccnc3cccnc23)CC1)c1ccccc1,534.373,3.8190000000000026,5,1,True,6.58
CHEMBL6078484,CCN(CC)CCCOc1c2c(c(C(=O)C(C)C)c3c1[C@@H](C(C)C)C1=C(O3)C(C)(C)C(=O)C(C)(C)C1=O)OC1=C(C(=O)C(C)(C)C(=O)C1(C)C)[C@H]2C(C)C,6.55,IC50,280.0,CHEMBL3038508,S. aureus complex,TopoIV,CCN(CC)CCCOc1c2c(c(C(=O)C(C)C)c3c1[C@@H](C(C)C)C1=C(O3)C(C)(C)C(=O)C(C)(C)C1=O)OC1=C(C(=O)C(C)(C)C(=O)C1(C)C)[C@H]2C(C)C,O=C1CC(=O)C2=C(C1)Oc1cc3c(cc1C2)CC1=C(CC(=O)CC1=O)O3,745.998,8.816600000000006,9,0,True,6.55
CHEMBL6102529,CC(C)C(=O)c1c2c(c(OCCCN3CCN(C)CC3)c3c1OC1=C(C(=O)C(C)(C)C(=O)C1(C)C)[C@@H]3C(C)C)[C@H](C(C)C)C1=C(O2)C(C)(C)C(=O)C(C)(C)C1=O,6.55,IC50,280.0,CHEMBL3038508,S. aureus complex,TopoIV,CC(C)C(=O)c1c2c(c(OCCCN3CCN(C)CC3)c3c1OC1=C(C(=O)C(C)(C)C(=O)C1(C)C)[C@@H]3C(C)C)[C@H](C(C)C)C1=C(O2)C(C)(C)C(=O)C(C)(C)C1=O,O=C1CC(=O)C2=C(C1)Oc1cc3c(c(OCCCN4CCNCC4)c1C2)CC1=C(CC(=O)CC1=O)O3,773.024,7.72220000000001,10,0,True,6.55
CHEMBL4752708,Cc1[nH]c(C(=O)Nc2nc3ccc(NC(=O)C(=O)O)cc3s2)c(Cl)c1Cl,6.54,IC50,290.0,CHEMBL3038508,S. aureus complex,TopoIV,Cc1[nH]c(C(=O)Nc2nc3ccc(NC(=O)C(=O)O)cc3s2)c(Cl)c1Cl,O=C(Nc1nc2ccccc2s1)c1ccc[nH]1,413.2420000000001,3.5150200000000007,5,4,True,6.54
CHEMBL4793192,Cc1[nH]c(C(=O)Nc2nc3ccc(NC(=O)CCN)cc3s2)c(Cl)c1Cl.Cl,6.54,IC50,290.0,CHEMBL3038508,S. aureus complex,TopoIV,Cc1[nH]c(C(=O)Nc2nc3ccc(NC(=O)CCN)cc3s2)c(Cl)c1Cl.Cl,O=C(Nc1nc2ccccc2s1)c1ccc[nH]1,448.7630000000001,4.201020000000002,5,4,True,6.54
CHEMBL2158050,COc1ccc2ncc(F)c([C@@H](O)CC[C@@H]3CCN(CCSc4cccs4)C[C@@H]3C(=O)O)c2c1,6.52,IC50,300.0,CHEMBL3038508,S. aureus complex,TopoIV,COc1ccc2ncc(F)c([C@@H](O)CC[C@@H]3CCN(CCSc4cccs4)C[C@@H]3C(=O)O)c2c1,c1csc(SCCN2CCC(CCCc3ccnc4ccccc34)CC2)c1,504.6490000000002,5.072600000000004,7,2,True,6.52
CHEMBL4787145,COc1ccc2nccc(CC[C@H]3OC[C@H](NC(=O)c4ccc5c(n4)NC(=O)CS5)CO3)c2c1,6.52,IC50,300.0,CHEMBL3038508,S. aureus complex,TopoIV,COc1ccc2nccc(CC[C@H]3OC[C@H](NC(=O)c4ccc5c(n4)NC(=O)CS5)CO3)c2c1,O=C1CSc2ccc(C(=O)NC3COC(CCc4ccnc5ccccc45)OC3)nc2N1,480.5460000000002,2.7867000000000006,8,2,True,6.52
CHEMBL6168808,N#Cc1ccc2ccc(=O)n(CCN3CCC(NCc4ccc5c(c4)NC(=O)CS5)CC3)c2c1,6.52,IC50,300.0,CHEMBL3038508,S. aureus complex,TopoIV,N#Cc1ccc2ccc(=O)n(CCN3CCC(NCc4ccc5c(c4)NC(=O)CS5)CC3)c2c1,O=C1CSc2ccc(CNC3CCN(CCn4c(=O)ccc5ccccc54)CC3)cc2N1,473.60200000000026,3.1715800000000005,6,2,True,6.52
CHEMBL4875924,COc1ccc2ncc(F)c(C[C@H](O)[C@H]3OC[C@H](NCc4cc5c(cn4)SCC(=O)N5)CO3)c2n1,6.51,IC50,310.0,CHEMBL3038508,S. aureus complex,TopoIV,COc1ccc2ncc(F)c(C[C@H](O)[C@H]3OC[C@H](NCc4cc5c(cn4)SCC(=O)N5)CO3)c2n1,O=C1CSc2cnc(CNC3COC(CCc4ccnc5cccnc45)OC3)cc2N1,501.54000000000025,1.6513999999999995,10,3,True,6.51
CHEMBL4869929,COc1ccc2ncc(F)c(C[C@H](O)[C@H]3OC[C@H](NCc4cc5c(cn4)OCC(=O)N5)CO3)c2n1,6.5,IC50,320.0,CHEMBL3038508,S. aureus complex,TopoIV,COc1ccc2ncc(F)c(C[C@H](O)[C@H]3OC[C@H](NCc4cc5c(cn4)OCC(=O)N5)CO3)c2n1,O=C1COc2cnc(CNC3COC(CCc4ccnc5cccnc45)OC3)cc2N1,485.47200000000026,0.9380999999999998,10,3,True,6.5
CHEMBL5406927,COc1ccc2nccc(OC[C@@H]3CC[C@@H](NC(=O)c4cc(F)c(Br)c(F)c4)CO3)c2n1,6.47,IC50,341.0,CHEMBL3038508,S. aureus complex,TopoIV,COc1ccc2nccc(OC[C@@H]3CC[C@@H](NC(=O)c4cc(F)c(Br)c(F)c4)CO3)c2n1,O=C(NC1CCC(COc2ccnc3cccnc23)OC1)c1ccccc1,508.31900000000013,4.0355000000000025,6,1,True,6.47
CHEMBL5086095,O=C(CN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1)Nc1ccc(S(=O)(=O)Nc2cnc3ccccc3n2)cc1,6.46,IC50,350.0,CHEMBL3038508,S. aureus complex,TopoIV,O=C(CN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1)Nc1ccc(S(=O)(=O)Nc2cnc3ccccc3n2)cc1,O=C(CN1CCN(c2ccc3c(=O)ccn(C4CC4)c3c2)CC1)Nc1ccc(S(=O)(=O)Nc2cnc3ccccc3n2)cc1,671.7110000000001,3.6784000000000017,9,3,True,6.46
CHEMBL6078286,CC(C)C(=O)c1c2c(c(OCc3c(F)c(F)c(F)c(F)c3F)c3c1OC1=C(C(=O)C(C)(C)C(=O)C1(C)C)[C@@H]3C(C)C)[C@H](C(C)C)C1=C(O2)C(C)(C)C(=O)C(C)(C)C1=O,6.46,IC50,350.0,CHEMBL3038508,S. aureus complex,TopoIV,CC(C)C(=O)c1c2c(c(OCc3c(F)c(F)c(F)c(F)c3F)c3c1OC1=C(C(=O)C(C)(C)C(=O)C1(C)C)[C@@H]3C(C)C)[C@H](C(C)C)C1=C(O2)C(C)(C)C(=O)C(C)(C)C1=O,O=C1CC(=O)C2=C(C1)Oc1cc3c(c(OCc4ccccc4)c1C2)CC1=C(CC(=O)CC1=O)O3,812.8689999999999,9.980399999999994,8,0,True,6.46
CHEMBL6150913,COCCOCOc1c2c(c(C(=O)C(C)C)c3c1[C@@H](C(C)C)C1=C(O3)C(C)(C)C(=O)C(C)(C)C1=O)OC1=C(C(=O)C(C)(C)C(=O)C1(C)C)[C@H]2C(C)C,6.43,IC50,370.0,CHEMBL3038508,S. aureus complex,TopoIV,COCCOCOc1c2c(c(C(=O)C(C)C)c3c1[C@@H](C(C)C)C1=C(O3)C(C)(C)C(=O)C(C)(C)C1=O)OC1=C(C(=O)C(C)(C)C(=O)C1(C)C)[C@H]2C(C)C,O=C1CC(=O)C2=C(C1)Oc1cc3c(cc1C2)CC1=C(CC(=O)CC1=O)O3,720.9000000000001,7.70520000000001,10,0,True,6.43
CHEMBL4867964,COc1ccc2ncc(F)c(C[C@H](O)[C@H]3OC[C@H](NCc4ccc5c(c4)OCCO5)CO3)c2n1,6.42,IC50,380.0,CHEMBL3038508,S. aureus complex,TopoIV,COc1ccc2ncc(F)c(C[C@H](O)[C@H]3OC[C@H](NCc4ccc5c(c4)OCCO5)CO3)c2n1,c1cnc2c(CCC3OCC(NCc4ccc5c(c4)OCCO5)CO3)ccnc2c1,471.4850000000003,1.9833999999999998,9,2,True,6.42
CHEMBL5087299,Cc1cc(NS(=O)(=O)c2ccc(NC(=O)C(C)N3CCN(c4cc5c(cc4F)c(=O)c(C(=O)O)cn5C4CC4)CC3)cc2)no1,6.41,IC50,390.0,CHEMBL3038508,S. aureus complex,TopoIV,Cc1cc(NS(=O)(=O)c2ccc(NC(=O)C(C)N3CCN(c4cc5c(cc4F)c(=O)c(C(=O)O)cn5C4CC4)CC3)cc2)no1,O=C(CN1CCN(c2ccc3c(=O)ccn(C4CC4)c3c2)CC1)Nc1ccc(S(=O)(=O)Nc2ccon2)cc1,638.678,3.4201200000000025,9,3,True,6.41
CHEMBL4530328,O=c1nc(NC[C@@H](O)CN2CCN(c3nccc4ccc(F)cc34)CC2)c2ccccc2o1,6.4,IC50,400.0,CHEMBL1895,E. coli ParC,TopoIV,O=c1nc(NC[C@@H](O)CN2CCN(c3nccc4ccc(F)cc34)CC2)c2ccccc2o1,O=c1nc(NCCCN2CCN(c3nccc4ccccc34)CC2)c2ccccc2o1,449.48600000000016,2.4703,8,2,True,6.4
CHEMBL4294536,CCNC(=O)Nc1cc(-c2nc(C(F)(F)F)cs2)c(-c2cc3ncccc3nc2N2CCN(C)CC2)cn1,6.4,IC50,400.0,CHEMBL3329081,E. coli ParE,TopoIV,CCNC(=O)Nc1cc(-c2nc(C(F)(F)F)cs2)c(-c2cc3ncccc3nc2N2CCN(C)CC2)cn1,c1cnc2cc(-c3cnccc3-c3nccs3)c(N3CCNCC3)nc2c1,542.5910000000001,4.727300000000004,8,2,True,6.4
CHEMBL5196889,COc1ccc2ncc(F)c(C[C@H](O)[C@H]3OC[C@H](NC(=O)c4ccc5c(n4)NC(=O)CS5)CO3)c2n1,6.38,IC50,420.0,CHEMBL3038508,S. aureus complex,TopoIV,COc1ccc2ncc(F)c(C[C@H](O)[C@H]3OC[C@H](NC(=O)c4ccc5c(n4)NC(=O)CS5)CO3)c2n1,O=C1CSc2ccc(C(=O)NC3COC(CCc4ccnc5cccnc45)OC3)nc2N1,515.5230000000003,1.2915999999999999,10,3,True,6.38
CHEMBL4856026,COc1ccc2ncc(F)c(C[C@H](O)[C@H]3OC[C@H](NCc4cc5c(cn4)OCS5)CO3)c2n1,6.37,IC50,430.0,CHEMBL3038508,S. aureus complex,TopoIV,COc1ccc2ncc(F)c(C[C@H](O)[C@H]3OC[C@H](NCc4cc5c(cn4)OCS5)CO3)c2n1,c1cnc2c(CCC3OCC(NCc4cc5c(cn4)OCS5)CO3)ccnc2c1,474.51400000000024,2.0491999999999995,10,2,True,6.37
CHEMBL5075535,O=C(CCN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1)Nc1ccc(S(=O)(=O)Nc2cncc(Cl)n2)cc1,6.36,IC50,440.0,CHEMBL3038508,S. aureus complex,TopoIV,O=C(CCN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1)Nc1ccc(S(=O)(=O)Nc2cncc(Cl)n2)cc1,O=C(CCN1CCN(c2ccc3c(=O)ccn(C4CC4)c3c2)CC1)Nc1ccc(S(=O)(=O)Nc2cnccn2)cc1,670.123,3.5687000000000015,9,3,True,6.36
CHEMBL6103430,CC(C)C(=O)Oc1c2c(c(C(=O)C(C)C)c3c1[C@@H](C(C)C)C1=C(O3)C(C)(C)C(=O)C(C)(C)C1=O)OC1=C(C(=O)C(C)(C)C(=O)C1(C)C)[C@H]2C(C)C,6.32,IC50,480.0,CHEMBL3038508,S. aureus complex,TopoIV,CC(C)C(=O)Oc1c2c(c(C(=O)C(C)C)c3c1[C@@H](C(C)C)C1=C(O3)C(C)(C)C(=O)C(C)(C)C1=O)OC1=C(C(=O)C(C)(C)C(=O)C1(C)C)[C@H]2C(C)C,O=C1CC(=O)C2=C(C1)Oc1cc3c(cc1C2)CC1=C(CC(=O)CC1=O)O3,702.8850000000001,8.267300000000008,9,0,True,6.32
CHEMBL2424833,COc1ccc2ncc(F)c([C@@H](O)[C@H](O)[C@@H]3CC[C@@H](NCc4ccc5c(n4)NC(=O)CS5)CO3)c2n1,6.3,IC50,500.0,CHEMBL3038508,S. aureus complex,TopoIV,COc1ccc2ncc(F)c([C@@H](O)[C@H](O)[C@@H]3CC[C@@H](NCc4ccc5c(n4)NC(=O)CS5)CO3)c2n1,O=C1CSc2ccc(CNC3CCC(CCc4ccnc5cccnc45)OC3)nc2N1,515.5670000000002,1.9484,10,4,True,6.3
CHEMBL2424891,COc1cnc2cccc([C@@H](O)[C@H](O)[C@@H]3CC[C@@H](NCc4ccc5c(n4)NC(=O)CS5)CO3)c2c1,6.3,IC50,500.0,CHEMBL3038508,S. aureus complex,TopoIV,COc1cnc2cccc([C@@H](O)[C@H](O)[C@@H]3CC[C@@H](NCc4ccc5c(n4)NC(=O)CS5)CO3)c2c1,O=C1CSc2ccc(CNC3CCC(CCc4cccc5ncccc45)OC3)nc2N1,496.5890000000003,2.4143,9,4,True,6.3
CHEMBL2424890,COc1ccc2cccc([C@@H](O)[C@H](O)[C@@H]3CC[C@@H](NCc4ccc5c(n4)NC(=O)CS5)CO3)c2n1,6.3,IC50,500.0,CHEMBL3038508,S. aureus complex,TopoIV,COc1ccc2cccc([C@@H](O)[C@H](O)[C@@H]3CC[C@@H](NCc4ccc5c(n4)NC(=O)CS5)CO3)c2n1,O=C1CSc2ccc(CNC3CCC(CCc4cccc5cccnc45)OC3)nc2N1,496.5890000000003,2.4143,9,4,True,6.3
CHEMBL2424885,COc1ccc2nccc([C@@H](O)[C@H](O)[C@@H]3CC[C@@H](NCc4ccc5c(n4)NC(=O)CS5)CO3)c2n1,6.3,IC50,500.0,CHEMBL3038508,S. aureus complex,TopoIV,COc1ccc2nccc([C@@H](O)[C@H](O)[C@@H]3CC[C@@H](NCc4ccc5c(n4)NC(=O)CS5)CO3)c2n1,O=C1CSc2ccc(CNC3CCC(CCc4ccnc5cccnc45)OC3)nc2N1,497.5770000000003,1.8092999999999997,10,4,True,6.3
CHEMBL2424883,COc1ccc2nccc(CC[C@@H]3CC[C@@H](NCc4ccc5c(n4)NC(=O)CS5)CO3)c2n1,6.3,IC50,500.0,CHEMBL3038508,S. aureus complex,TopoIV,COc1ccc2nccc(CC[C@@H]3CC[C@@H](NCc4ccc5c(n4)NC(=O)CS5)CO3)c2n1,O=C1CSc2ccc(CNC3CCC(CCc4ccnc5cccnc45)OC3)nc2N1,465.5790000000002,3.3476000000000017,8,2,True,6.3
CHEMBL5267495,C=C1CC[C@@H](O[C@H]2C[C@@](O)([C@H](C)NC(=O)c3[nH]c(C)c(Cl)c3Cl)[C@H](O)[C@@H](C)O2)[C@@H]2CC[C@H](C)[C@H](/C(O)=C3\C(=O)[C@H](C(C)C)N([C@@H]4O[C@@H](C)[C@@H](OC(N)=O)[C@@H](OC(C)=O)[C@H]4OC)C3=O)[C@@H]12,6.3,IC50,500.0,CHEMBL3038508,S. aureus complex,TopoIV,C=C1CC[C@@H](O[C@H]2C[C@@](O)([C@H](C)NC(=O)c3[nH]c(C)c(Cl)c3Cl)[C@H](O)[C@@H](C)O2)[C@@H]2CC[C@H](C)[C@H](/C(O)=C3\C(=O)[C@H](C(C)C)N([C@@H]4O[C@@H](C)[C@@H](OC(N)=O)[C@@H](OC(C)=O)[C@H]4OC)C3=O)[C@@H]12,C=C1CCC(OC2CC(CNC(=O)c3ccc[nH]3)CCO2)C2CCCC(C=C3C(=O)CN(C4CCCCO4)C3=O)C12,941.9000000000001,4.3922200000000045,14,6,True,6.3
CHEMBL5200272,O=c1ccc2ncc(F)c3c2n1CC3C[C@H]1OC[C@H](NCc2ccc3c(c2)OCCO3)CO1,6.27,IC50,540.0,CHEMBL3038508,S. aureus complex,TopoIV,O=c1ccc2ncc(F)c3c2n1CC3C[C@H]1OC[C@H](NCc2ccc3c(c2)OCCO3)CO1,O=c1ccc2nccc3c2n1CC3CC1OCC(NCc2ccc3c(c2)OCCO3)CO1,453.4700000000003,2.3254,7,1,True,6.27
CHEMBL6102411,CC(C)C(=O)c1c2c(c(OCCN3C(=O)c4ccccc4C3=O)c3c1OC1=C(C(=O)C(C)(C)C(=O)C1(C)C)[C@@H]3C(C)C)[C@H](C(C)C)C1=C(O2)C(C)(C)C(=O)C(C)(C)C1=O,6.27,IC50,540.0,CHEMBL3038508,S. aureus complex,TopoIV,CC(C)C(=O)c1c2c(c(OCCN3C(=O)c4ccccc4C3=O)c3c1OC1=C(C(=O)C(C)(C)C(=O)C1(C)C)[C@@H]3C(C)C)[C@H](C(C)C)C1=C(O2)C(C)(C)C(=O)C(C)(C)C1=O,O=C1CC(=O)C2=C(C1)Oc1cc3c(c(OCCN4C(=O)c5ccccc5C4=O)c1C2)CC1=C(CC(=O)CC1=O)O3,805.965,8.380900000000008,10,0,True,6.27
CHEMBL8,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,6.26,IC50,550.0,CHEMBL3038508,S. aureus complex,TopoIV,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,O=c1ccn(C2CC2)c2cc(N3CCNCC3)ccc12,331.34700000000004,1.5833,4,2,True,6.26
CHEMBL6083136,CC(C)C(=O)c1c2c(c(O)c3c1OC1=C(C(=O)C(C)(C)C(=O)C1(C)C)[C@@H]3C(C)C)[C@@H](C(C)C)C1=C(O2)C(C)(C)C(=O)C(C)(C)C1=O,6.26,IC50,550.0,CHEMBL3038508,S. aureus complex,TopoIV,CC(C)C(=O)c1c2c(c(O)c3c1OC1=C(C(=O)C(C)(C)C(=O)C1(C)C)[C@@H]3C(C)C)[C@@H](C(C)C)C1=C(O2)C(C)(C)C(=O)C(C)(C)C1=O,O=C1CC(=O)C2=C(C1)Oc1cc3c(cc1C2)CC1=C(CC(=O)CC1=O)O3,632.7940000000001,7.411500000000008,8,1,True,6.26
CHEMBL6148317,CC(C)C(=O)c1c2c(c(OCc3ccc([N+](=O)[O-])cc3)c3c1OC1=C(C(=O)C(C)(C)C(=O)C1(C)C)[C@@H]3C(C)C)[C@H](C(C)C)C1=C(O2)C(C)(C)C(=O)C(C)(C)C1=O,6.25,IC50,560.0,CHEMBL3038508,S. aureus complex,TopoIV,CC(C)C(=O)c1c2c(c(OCc3ccc([N+](=O)[O-])cc3)c3c1OC1=C(C(=O)C(C)(C)C(=O)C1(C)C)[C@@H]3C(C)C)[C@H](C(C)C)C1=C(O2)C(C)(C)C(=O)C(C)(C)C1=O,O=C1CC(=O)C2=C(C1)Oc1cc3c(c(OCc4ccccc4)c1C2)CC1=C(CC(=O)CC1=O)O3,767.9159999999999,9.193100000000001,10,0,True,6.25
CHEMBL5394250,COc1ccc2nccc(OC[C@@H]3CC[C@@H](NC(=O)c4cc(F)c(Cl)c(F)c4)CO3)c2n1,6.24,IC50,579.0,CHEMBL3038508,S. aureus complex,TopoIV,COc1ccc2nccc(OC[C@@H]3CC[C@@H](NC(=O)c4cc(F)c(Cl)c(F)c4)CO3)c2n1,O=C(NC1CCC(COc2ccnc3cccnc23)OC1)c1ccccc1,463.86800000000017,3.926400000000002,6,1,True,6.24
CHEMBL6103138,CC(C)C(=O)c1c2c(c(OCC3CC3)c3c1OC1=C(C(=O)C(C)(C)C(=O)C1(C)C)[C@@H]3C(C)C)[C@H](C(C)C)C1=C(O2)C(C)(C)C(=O)C(C)(C)C1=O,6.24,IC50,580.0,CHEMBL3038508,S. aureus complex,TopoIV,CC(C)C(=O)c1c2c(c(OCC3CC3)c3c1OC1=C(C(=O)C(C)(C)C(=O)C1(C)C)[C@@H]3C(C)C)[C@H](C(C)C)C1=C(O2)C(C)(C)C(=O)C(C)(C)C1=O,O=C1CC(=O)C2=C(C1)Oc1cc3c(c(OCC4CC4)c1C2)CC1=C(CC(=O)CC1=O)O3,686.8860000000001,8.494700000000005,8,0,True,6.24
CHEMBL3317856,O=c1ccc2ncc(=O)n3c2n1C[C@H]3CN1CCC(NCc2cc3c(cn2)OCCC3)CC1,6.22,IC50,600.0,CHEMBL3038508,S. aureus complex,TopoIV,O=c1ccc2ncc(=O)n3c2n1C[C@H]3CN1CCC(NCc2cc3c(cn2)OCCC3)CC1,O=c1ccc2ncc(=O)n3c2n1CC3CN1CCC(NCc2cc3c(cn2)OCCC3)CC1,448.5270000000003,1.0870999999999995,7,1,True,6.22
CHEMBL4850745,COc1ccc2ncc(F)c(C(O)C[C@H]3OC[C@H](NCc4ccc(Cl)c(Cl)c4)CO3)c2n1,6.22,IC50,600.0,CHEMBL3038508,S. aureus complex,TopoIV,COc1ccc2ncc(F)c(C(O)C[C@H]3OC[C@H](NCc4ccc(Cl)c(Cl)c4)CO3)c2n1,c1ccc(CNC2COC(CCc3ccnc4cccnc34)OC2)cc1,482.33900000000017,4.039100000000003,7,2,True,6.22
CHEMBL5092701,NS(=O)(=O)c1ccc(NC(=O)CCN2CCN(c3cc4c(cc3F)c(=O)c(C(=O)O)cn4C3CC3)CC2)cc1,6.22,IC50,600.0,CHEMBL3038508,S. aureus complex,TopoIV,NS(=O)(=O)c1ccc(NC(=O)CCN2CCN(c3cc4c(cc3F)c(=O)c(C(=O)O)cn4C3CC3)CC2)cc1,O=C(CCN1CCN(c2ccc3c(=O)ccn(C4CC4)c3c2)CC1)Nc1ccccc1,557.6040000000002,1.9719,7,3,True,6.22
CHEMBL5201666,O=c1ccc2ccc(F)c3c2n1CC3C[C@H]1OC[C@H](NCc2ccc3c(c2)OCCO3)CO1,6.22,IC50,600.0,CHEMBL3038508,S. aureus complex,TopoIV,O=c1ccc2ccc(F)c3c2n1CC3C[C@H]1OC[C@H](NCc2ccc3c(c2)OCCO3)CO1,O=c1ccc2cccc3c2n1CC3CC1OCC(NCc2ccc3c(c2)OCCO3)CO1,452.48200000000026,2.9304000000000006,6,1,True,6.22
CHEMBL5084320,NC(N)=NS(=O)(=O)c1ccc(/N=N/N2CCN(c3cc4c(cc3F)c(=O)c(C(=O)O)cn4C3CC3)CC2)cc1,6.19,IC50,640.0,CHEMBL3038508,S. aureus complex,TopoIV,NC(N)=NS(=O)(=O)c1ccc(/N=N/N2CCN(c3cc4c(cc3F)c(=O)c(C(=O)O)cn4C3CC3)CC2)cc1,O=c1ccn(C2CC2)c2cc(N3CCN(N=Nc4ccccc4)CC3)ccc12,556.5800000000002,1.9567000000000005,7,3,True,6.19
CHEMBL4752072,Cc1[nH]c(C(=O)Nc2ccc(C(=O)N[C@@H](C)C(=O)O)cc2OC2CCNCC2)c(Cl)c1Cl.Cl,6.16,IC50,690.0,CHEMBL3038508,S. aureus complex,TopoIV,Cc1[nH]c(C(=O)Nc2ccc(C(=O)N[C@@H](C)C(=O)O)cc2OC2CCNCC2)c(Cl)c1Cl.Cl,O=C(Nc1ccccc1OC1CCNCC1)c1ccc[nH]1,519.8130000000003,3.637720000000002,5,5,True,6.16
CHEMBL4759626,COc1ccc2nccc(CC[C@H]3OC[C@H](NC(=O)c4ccc5c(c4)NC(=O)CS5)CO3)c2c1,6.16,IC50,700.0,CHEMBL3038508,S. aureus complex,TopoIV,COc1ccc2nccc(CC[C@H]3OC[C@H](NC(=O)c4ccc5c(c4)NC(=O)CS5)CO3)c2c1,O=C1CSc2ccc(C(=O)NC3COC(CCc4ccnc5ccccc45)OC3)cc2N1,479.5580000000002,3.391700000000002,7,2,True,6.16
CHEMBL5590170,COc1ccc2ncc(F)c(CCN3CCC(NCc4ccc(C)cc4)CC3)c2n1,6.16,IC50,690.0,CHEMBL3038508,S. aureus complex,TopoIV,COc1ccc2ncc(F)c(CCN3CCC(NCc4ccc(C)cc4)CC3)c2n1,c1ccc(CNC2CCN(CCc3ccnc4cccnc34)CC2)cc1,408.5210000000002,3.882620000000003,5,1,True,6.16
CHEMBL4544202,O=C(CCN1CCN(c2nccc3ccc(F)cc23)CC1)Nc1cc(=O)oc2ccccc12,6.16,IC50,700.0,CHEMBL1895,E. coli ParC,TopoIV,O=C(CCN1CCN(c2nccc3ccc(F)cc23)CC1)Nc1cc(=O)oc2ccccc12,O=C(CCN1CCN(c2nccc3ccccc23)CC1)Nc1cc(=O)oc2ccccc12,446.48200000000026,3.6311000000000018,6,1,True,6.16
CHEMBL3235085,CCNC(=O)Nc1cc(-c2nc(C(F)(F)F)cs2)c(-c2cncc(C(=O)O)c2)cn1,6.16,IC50,700.0,CHEMBL3329081,E. coli ParE,TopoIV,CCNC(=O)Nc1cc(-c2nc(C(F)(F)F)cs2)c(-c2cncc(C(=O)O)c2)cn1,c1cncc(-c2cnccc2-c2nccs2)c1,437.4030000000001,4.125500000000003,6,3,True,6.16
CHEMBL4864750,COc1ccc2nccc(CCN3CCC(NCc4ccc(I)c(F)c4F)CC3)c2n1,6.14,IC50,725.0,CHEMBL3038508,S. aureus complex,TopoIV,COc1ccc2nccc(CCN3CCC(NCc4ccc(I)c(F)c4F)CC3)c2n1,c1ccc(CNC2CCN(CCc3ccnc4cccnc34)CC2)cc1,538.38,4.317900000000003,5,1,True,6.14
CHEMBL6078734,CC(C)C(=O)c1c2c(c(OCCN(C)C)c3c1OC1=C(C(=O)C(C)(C)C(=O)C1(C)C)[C@@H]3C(C)C)[C@H](C(C)C)C1=C(O2)C(C)(C)C(=O)C(C)(C)C1=O,6.12,IC50,750.0,CHEMBL3038508,S. aureus complex,TopoIV,CC(C)C(=O)c1c2c(c(OCCN(C)C)c3c1OC1=C(C(=O)C(C)(C)C(=O)C1(C)C)[C@@H]3C(C)C)[C@H](C(C)C)C1=C(O2)C(C)(C)C(=O)C(C)(C)C1=O,O=C1CC(=O)C2=C(C1)Oc1cc3c(cc1C2)CC1=C(CC(=O)CC1=O)O3,703.917,7.64630000000001,9,0,True,6.12
