query_target_class,decoy_reference_class,molecule_chembl_id,canonical_smiles,decoy_label,mw,logp,scaffold_smiles
MurA,Gyr,CHEMBL3659026,C[C@@H]1CN2c3c(nc4c(-c5cnc(Br)s5)noc4c3Cl)CC3(C(=O)NC(=O)NC3=O)[C@H]2[C@H](C)O1,cross_target_decoy_not_inactive,567.8090000000002,2.6529000000000007,O=C1NC(=O)C2(Cc3nc4c(-c5cncs5)noc4cc3N3CCOCC32)C(=O)N1
MurA,MurC,CHEMBL330337,N#Cc1c(NC(=O)c2cc(S(=O)(=O)N3CCOCC3)c(NCCCO)cc2Cl)sc2c1CCC2,cross_target_decoy_not_inactive,525.0520000000002,2.8293800000000005,O=C(Nc1cc2c(s1)CCC2)c1cccc(S(=O)(=O)N2CCOCC2)c1
MurA,TopoIV,CHEMBL5195074,O=c1ccc2ccc(F)c3c2n1CC3C[C@H]1OC[C@H](NCc2cc3c(cn2)OCCC3)CO1,cross_target_decoy_not_inactive,451.4980000000003,2.879200000000001,O=c1ccc2cccc3c2n1CC3CC1OCC(NCc2cc3c(cn2)OCCC3)CO1
MurA,LpxC,CHEMBL3356583,O=C(NO)C1(COc2ccc(C#Cc3ccc(CN4CCN(CCn5ccnc5)CC4)cc3)cc2)CCOCC1,cross_target_decoy_not_inactive,543.6680000000002,2.7817000000000007,C(#Cc1ccc(OCC2CCOCC2)cc1)c1ccc(CN2CCN(CCn3ccnc3)CC2)cc1
MurA,MurC,CHEMBL91833,CN(C)c1ccc(S(=O)(=O)N2CCOCC2)cc1C(=O)Nc1sc2c(c1C#N)CCC2,cross_target_decoy_not_inactive,460.58100000000024,2.44768,O=C(Nc1cc2c(s1)CCC2)c1cccc(S(=O)(=O)N2CCOCC2)c1
MurA,MurC,CHEMBL5879031,Nc1nc(N)c(CC(=O)Nc2cnc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)c(F)c2)c(=O)[nH]1,cross_target_decoy_not_inactive,451.37100000000027,-1.3025999999999984,O=C(Cc1cnc[nH]c1=O)Nc1cccnc1
MurA,MurC,CHEMBL89936,CC(COc1ccc(S(=O)(=O)N2CCOCC2)cc1C(=O)Nc1sc2c(c1C#N)CCC2)c1ccccc1,cross_target_decoy_not_inactive,551.6900000000004,4.564180000000005,O=C(Nc1cc2c(s1)CCC2)c1cc(S(=O)(=O)N2CCOCC2)ccc1OCCc1ccccc1
MurA,LpxC,CHEMBL3647200,CC(CCc1ccc(OCc2nc(-c3cc(F)cc(F)c3)no2)cc1)(C(=O)NO)S(C)(=O)=O,cross_target_decoy_not_inactive,481.47700000000015,2.8351000000000015,c1ccc(OCc2nc(-c3ccccc3)no2)cc1
MurA,Gyr,CHEMBL5177076,N#Cc1cnc2ccc(=O)n(CCCN[C@H]3CC[C@H]4[C@H](C3)OC(=O)N4c3ccc4c(n3)NC(=O)CO4)c2c1,cross_target_decoy_not_inactive,515.5300000000003,1.920279999999999,O=C1COc2ccc(N3C(=O)OC4CC(NCCCn5c(=O)ccc6ncccc65)CCC43)nc2N1
MurA,FtsZ,CHEMBL3425613,CN(C)CCNc1nc(/C=C/c2ccc(Cl)cc2)nc2ccc(-c3ccc4ccccc4c3)cc12,cross_target_decoy_not_inactive,479.0270000000002,7.247300000000006,C(=Cc1ncc2cc(-c3ccc4ccccc4c3)ccc2n1)c1ccccc1
MurA,TopoIV,CHEMBL6091845,CC(C)C(=O)c1c2c(c(OCCCc3ccccc3)c3c1OC1=C(C(=O)C(C)(C)C(=O)C1(C)C)[C@@H]3C(C)C)[C@H](C(C)C)C1=C(O2)C(C)(C)C(=O)C(C)(C)C1=O,cross_target_decoy_not_inactive,750.9730000000001,9.717499999999998,O=C1CC(=O)C2=C(C1)Oc1cc3c(c(OCCCc4ccccc4)c1C2)CC1=C(CC(=O)CC1=O)O3
MurA,Gyr,CHEMBL6150913,COCCOCOc1c2c(c(C(=O)C(C)C)c3c1[C@@H](C(C)C)C1=C(O3)C(C)(C)C(=O)C(C)(C)C1=O)OC1=C(C(=O)C(C)(C)C(=O)C1(C)C)[C@H]2C(C)C,cross_target_decoy_not_inactive,720.9000000000001,7.70520000000001,O=C1CC(=O)C2=C(C1)Oc1cc3c(cc1C2)CC1=C(CC(=O)CC1=O)O3
MurA,70S_ribosome,CHEMBL3244596,CO[C@@H]1[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](O)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)[C@@H](OC(C)=O)/C=C/C=C/C[C@@H](C)OC(=O)C[C@H]1O,cross_target_decoy_not_inactive,743.8880000000001,1.4164000000000063,O=C1CCCC(OC2CCC(OC3CCCCO3)CO2)CCCCC=CC=CCCO1
MurA,Gyr,CHEMBL6143167,CC(C)C(=O)c1c2c(c(O)c3c1OC1=C(C(=O)C(C)(C)C(=O)C1(C)C)[C@H]3C(C)C)[C@H](C(C)C)C1=C(O2)C(C)(C)C(=O)C(C)(C)C1=O,cross_target_decoy_not_inactive,632.7940000000001,7.411500000000008,O=C1CC(=O)C2=C(C1)Oc1cc3c(cc1C2)CC1=C(CC(=O)CC1=O)O3
MurC,GyrB,CHEMBL3235070,CCNC(=O)Nc1ccc(-c2cccnc2)cn1,cross_target_decoy_not_inactive,242.282,2.285,c1cncc(-c2cccnc2)c1
MurC,FabI,CHEMBL5833777,Cc1ccn(Cc2ccccc2Cl)c(=O)c1,cross_target_decoy_not_inactive,233.698,2.8584200000000015,O=c1ccccn1Cc1ccccc1
MurC,DHFR,CHEMBL369237,COc1ccc(CNc2cnc(N)nc2N)cc1,cross_target_decoy_not_inactive,245.286,1.2616999999999996,c1ccc(CNc2cncnc2)cc1
MurC,MurA,CHEMBL2335231,O=[N+]([O-])/C=C/c1ccc(Br)o1,cross_target_decoy_not_inactive,218.00599999999997,2.2895000000000003,c1ccoc1
MurC,GyrB,CHEMBL3809061,Cn1c(=O)ccc2c(-c3cnc(-c4cccnc4)s3)n[nH]c21,cross_target_decoy_not_inactive,309.35400000000004,2.4471,O=c1ccc2c(-c3cnc(-c4cccnc4)s3)n[nH]c2[nH]1
MurC,FabI,CHEMBL5542487,COc1cccc(N2CC(c3nc4ccccc4n3C)CC2=O)c1C,cross_target_decoy_not_inactive,335.40700000000015,3.410820000000002,O=C1CC(c2nc3ccccc3[nH]2)CN1c1ccccc1
MurC,LpxC,CHEMBL3827730,O=C(NO)[C@@H]1CN(c2ccc(C#CC#CC3CC3)cc2F)C(=O)O1,cross_target_decoy_not_inactive,328.29900000000004,1.4211999999999996,O=C1OCCN1c1ccc(C#CC#CC2CC2)cc1
MurC,PBP2a,CHEMBL121924,C[C@]1(/C=C\c2ccccn2)[C@H](C(=O)[O-])N2C(=O)C[C@H]2S1(=O)=O.[Na+],cross_target_decoy_not_inactive,344.324,-4.037199999999998,O=C1CC2N1CC(C=Cc1ccccn1)S2(=O)=O
MurC,LpxC,CHEMBL107313,CCCc1cc(C2=N[C@@H](C(=O)NO)CO2)cc(OC)c1OC,cross_target_decoy_not_inactive,308.33400000000006,1.3070999999999997,c1ccc(C2=NCCO2)cc1
MurC,LpxC,CHEMBL1956114,C[C@@](CCc1ccc(-c2cccnc2)cc1)(C(=O)NO)S(C)(=O)=O,cross_target_decoy_not_inactive,348.4240000000001,1.9898999999999991,c1ccc(-c2cccnc2)cc1
MurC,LpxC,CHEMBL1668422,C[C@@H](O)[C@@H](NC(=O)c1ccc(C#Cc2ccccc2)cc1)C(=O)NO,cross_target_decoy_not_inactive,338.36300000000006,1.0709999999999997,C(#Cc1ccccc1)c1ccccc1
MurC,MurA,CHEMBL197865,O=C1O/C(=C\c2cccc3ccccc23)C(O)=C1c1ccc(Cl)cc1,cross_target_decoy_not_inactive,348.78499999999997,5.360200000000003,O=C1OC(=Cc2cccc3ccccc23)C=C1c1ccccc1
MurC,Gyr,CHEMBL3329277,CCNC(=O)Nc1ccc(C(=O)Nc2cccc(F)c2)cn1,cross_target_decoy_not_inactive,302.309,2.6144000000000007,O=C(Nc1ccccc1)c1cccnc1
MurC,FabI,CHEMBL62542,Nc1ccc(Cn2cnc(-c3ccsc3)c2)cc1,cross_target_decoy_not_inactive,255.34600000000006,3.2421000000000015,c1ccc(Cn2cnc(-c3ccsc3)c2)cc1
MurC,DHFR,CHEMBL333769,Nc1ccc(Sc2cccc3nc(N)nc(N)c23)cc1,cross_target_decoy_not_inactive,283.36,2.5275999999999996,c1ccc(Sc2cccc3ncncc23)cc1
MurC,LpxH,CHEMBL3672241,CC(c1ccc(-c2cccc3[nH]c(=O)c4sccc4c23)cc1)N(C)C,cross_target_decoy_not_inactive,348.4710000000001,5.032400000000004,O=c1[nH]c2cccc(-c3ccccc3)c2c2ccsc12
MurC,RpoB,CHEMBL174629,O=C(O)c1ccc2c(c1)nc(-c1cccs1)n2C1CCCCC1,cross_target_decoy_not_inactive,326.4210000000002,4.968200000000003,c1csc(-c2nc3ccccc3n2C2CCCCC2)c1
MurC,70S_ribosome,CHEMBL3248511,CCCCCC(CO)NC(=O)/C=C/c1c(C)[nH]c(=O)[nH]c1=O,cross_target_decoy_not_inactive,309.36600000000004,0.44222000000000017,O=c1cc[nH]c(=O)[nH]1
MurC,GyrB,CHEMBL3809400,C=CCn1c(=O)ccc2c(-c3cnc(-c4cccnc4)s3)n[nH]c21,cross_target_decoy_not_inactive,335.392,3.0961000000000007,O=c1ccc2c(-c3cnc(-c4cccnc4)s3)n[nH]c2[nH]1
MurC,LpxC,CHEMBL3827965,O=C(NO)[C@@H]1CN(c2ccc(C#CC#CC3CC3)cc2)C(=O)O1,cross_target_decoy_not_inactive,310.309,1.2820999999999998,O=C1OCCN1c1ccc(C#CC#CC2CC2)cc1
MurC,70S_ribosome,CHEMBL1631491,N[C@@H]1C[C@H](N)[C@@]2(CC[C@@H](O)[C@@H](O)CO2)[C@H](O)[C@H]1O,cross_target_decoy_not_inactive,262.306,-2.962499999999998,C1CCOC2(CC1)CCCCC2
MurC,FabI,CHEMBL260770,Nc1ccc(Cn2ccc(OCc3ccccc3)cc2=O)c(Cl)c1,cross_target_decoy_not_inactive,340.81000000000006,3.7112000000000025,O=c1cc(OCc2ccccc2)ccn1Cc1ccccc1
MurC,70S_ribosome,CHEMBL427409,NC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](N)C[C@@H]2N)[C@H](N)[C@@H](O)[C@@H]1O,cross_target_decoy_not_inactive,322.362,-5.115599999999994,C1CCC(OC2CCCCO2)CC1
MurC,FabI,CHEMBL3623406,O=c1cc(/C=C/c2ccoc2)occ1Oc1ccc(Cl)cc1Cl,cross_target_decoy_not_inactive,349.169,5.502300000000003,O=c1cc(C=Cc2ccoc2)occ1Oc1ccccc1
MurC,FabI,CHEMBL5859270,CCC1=CC2CN(C(=O)/C=C/c3cnc4c(c3)CCC(=O)N4)CC2C1,cross_target_decoy_not_inactive,337.4230000000001,2.794200000000001,O=C1CCc2cc(C=CC(=O)N3CC4C=CCC4C3)cnc2N1
MurC,DHFR,CHEMBL222461,COc1cc(C(C)C#Cc2c(C)nc(N)nc2N)cc(OC)c1OC,cross_target_decoy_not_inactive,342.3990000000001,2.13042,C(#Cc1cncnc1)Cc1ccccc1
MurC,LeuRS,CHEMBL4081207,Cl.NC[C@H]1OB(O)c2c(OCCO)ccc(Br)c21,cross_target_decoy_not_inactive,338.39399999999995,-0.04050000000000037,B1OCc2ccccc21
MurC,LpxH,CHEMBL3667252,N#CCCc1ccc(-c2c(O)ccc3[nH]c(=O)c4sccc4c23)cc1,cross_target_decoy_not_inactive,346.41100000000006,4.571580000000003,O=c1[nH]c2cccc(-c3ccccc3)c2c2ccsc12
MurC,LpxC,CHEMBL2012204,Cc1cc([C@H](O)[C@](C)(OCc2ccc(-c3ccccc3)cc2)C(=O)NO)no1,cross_target_decoy_not_inactive,382.41600000000005,3.16432,c1ccc(-c2ccc(COCCc3ccon3)cc2)cc1
MurC,LpxC,CHEMBL3697014,CNC(=O)[C@@](C)(C(=O)NO)N(C)C(=O)c1ccc(-c2ccc3c(ccn3C)c2)cc1,cross_target_decoy_not_inactive,408.45800000000014,1.9274000000000002,c1ccc(-c2ccc3[nH]ccc3c2)cc1
MurC,LpxC,CHEMBL2023402,COc1ccc(-c2ccn(CC[C@](C)(C(=O)NO)S(C)(=O)=O)c(=O)c2)c(F)c1,cross_target_decoy_not_inactive,412.4390000000001,1.3617999999999997,O=c1cc(-c2ccccc2)cc[nH]1
MurC,LpxC,CHEMBL3647187,CC(CCc1ccc(Oc2ccccc2F)cc1)(C(=O)NO)S(C)(=O)=O,cross_target_decoy_not_inactive,381.42500000000007,2.8593,c1ccc(Oc2ccccc2)cc1
MurC,DHFR,CHEMBL575632,COc1cc([C@@H](C)C#Cc2c(C)nc(N)nc2N)ccc1-c1c(C(C)C)cccc1C(C)C,cross_target_decoy_not_inactive,442.6070000000002,6.027020000000005,C(#Cc1cncnc1)Cc1ccc(-c2ccccc2)cc1
MurC,Gyr,CHEMBL487832,CCNC(=O)Nc1nc2cc(-c3cccnc3)cc(OCc3ccccc3)c2[nH]1,cross_target_decoy_not_inactive,387.44300000000015,4.345300000000003,c1ccc(COc2cc(-c3cccnc3)cc3nc[nH]c23)cc1
MurC,LpxH,CHEMBL3672263,CC(N)Cc1ccc(-c2c(O)ccc3[nH]c(=O)c4sccc4c23)cc1,cross_target_decoy_not_inactive,350.44300000000004,4.005100000000002,O=c1[nH]c2cccc(-c3ccccc3)c2c2ccsc12
MurC,Gyr,CHEMBL220656,COc1c(-c2cc(C)nc(C)c2)c(F)cc2c(=O)c3c(=O)[nH]sc3n(C3CC3)c12,cross_target_decoy_not_inactive,411.45800000000014,4.065940000000002,O=c1[nH]sc2c1c(=O)c1ccc(-c3ccncc3)cc1n2C1CC1
MurC,LpxC,CHEMBL1668443,C[C@@H](O)[C@@H](NC(=O)N1CCN(c2ccc(C#Cc3ccccn3)cc2)CC1)C(=O)NO,cross_target_decoy_not_inactive,423.4730000000001,0.5678000000000002,C(#Cc1ccccn1)c1ccc(N2CCNCC2)cc1
MurC,Gyr,CHEMBL5406504,O=C1COc2ccc(N3CC(CNCCC4Cc5cccc(Cl)c5C4)OC3=O)nc2N1,cross_target_decoy_not_inactive,442.90300000000013,2.7858,O=C1COc2ccc(N3CC(CNCCC4Cc5ccccc5C4)OC3=O)nc2N1
MurC,MurA,CHEMBL381658,O=C1O/C(=C\c2cccc(C(F)(F)F)c2)C(O)=C1c1cccc2ccccc12,cross_target_decoy_not_inactive,382.33700000000005,5.725600000000004,O=C1OC(=Cc2ccccc2)C=C1c1cccc2ccccc12
MurC,GyrB,CHEMBL3736233,CCNC(=O)Nc1cn(C(=O)c2ccccn2)c2cc(-c3cccnc3)cnc12,cross_target_decoy_not_inactive,386.4150000000001,3.3232000000000026,O=C(c1ccccn1)n1ccc2ncc(-c3cccnc3)cc21
MurC,Gyr,CHEMBL3329299,CCNC(=O)Nc1cc(-c2cccnc2)c(C(=O)Nc2cccnc2)cn1,cross_target_decoy_not_inactive,362.39300000000003,2.9323000000000006,O=C(Nc1cccnc1)c1cnccc1-c1cccnc1
MurC,FabI,CHEMBL304771,COC(=O)c1ccc(C(=O)N2CCc3c(n(Cc4ccc(O)cc4)c4ccccc34)C2)cc1,cross_target_decoy_not_inactive,440.4990000000001,4.380300000000004,O=C(c1ccccc1)N1CCc2c(n(Cc3ccccc3)c3ccccc23)C1
MurC,DHFR,CHEMBL572717,COc1cc(CC#Cc2c(C)nc(N)nc2N)cc(-c2c(C)cccc2C)c1,cross_target_decoy_not_inactive,372.4720000000001,3.8360600000000016,C(#Cc1cncnc1)Cc1cccc(-c2ccccc2)c1
MurC,FabI,CHEMBL3322717,Cc1c(C2CN(C(=O)/C=C/c3cnc4c(c3)CCC(=O)N4)C2)sc2ccccc12,cross_target_decoy_not_inactive,403.5070000000001,4.128620000000003,O=C1CCc2cc(C=CC(=O)N3CC(c4cc5ccccc5s4)C3)cnc2N1
MurC,LpxH,CHEMBL3672297,CC(CN)c1ccc(-c2c(O)ccc3[nH]c(=O)c4sccc4c23)cc1F,cross_target_decoy_not_inactive,368.43300000000005,4.316700000000002,O=c1[nH]c2cccc(-c3ccccc3)c2c2ccsc12
MurC,LeuRS,CHEMBL4172643,CC(C)C[C@H](N)C(=O)NS(=O)(=O)c1cccc(-c2ccnc(N)c2)c1,cross_target_decoy_not_inactive,362.4550000000001,1.5090999999999999,c1ccc(-c2ccncc2)cc1
MurC,Gyr,CHEMBL4763466,CC(=O)Nc1nc2ccc(NC(=O)c3[nH]c(C)c(Cl)c3Cl)cc2s1,cross_target_decoy_not_inactive,383.26000000000005,4.450320000000001,O=C(Nc1ccc2ncsc2c1)c1ccc[nH]1
MurC,LpxH,CHEMBL3667247,COc1ccc2[nH]c(=O)c3sccc3c2c1-c1ccc([C@@H](C)N)cc1,cross_target_decoy_not_inactive,350.4430000000001,4.438100000000003,O=c1[nH]c2cccc(-c3ccccc3)c2c2ccsc12
MurC,70S_ribosome,CHEMBL3114333,N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H]1C[C@H](N)[C@@]2(CC[C@@H](O)[C@@H](O)CO2)[C@H](O)[C@H]1O,cross_target_decoy_not_inactive,425.48200000000014,-2.529399999999996,O=C(CCc1ccccc1)NC1CCC2(CCCCCO2)CC1
MurC,LeuRS,CHEMBL4441684,Brc1ccccc1/C=N/Nc1nc(-c2ccccc2)cs1,cross_target_decoy_not_inactive,358.264,5.018600000000003,C(=NNc1nc(-c2ccccc2)cs1)c1ccccc1
MurC,GyrB,CHEMBL565741,CCC(=O)Nc1cn2c(-c3ncc(C)cn3)cc(-c3cccnc3)cc2n1,cross_target_decoy_not_inactive,358.40500000000003,3.510220000000002,c1cnc(-c2cc(-c3cccnc3)cc3nccn23)nc1
MurC,FabI,CHEMBL403703,N#Cc1ccc(COc2ccn(Cc3ccccc3Cl)c(=O)c2)cc1,cross_target_decoy_not_inactive,350.80500000000006,4.000680000000003,O=c1cc(OCc2ccccc2)ccn1Cc1ccccc1
MurC,LpxH,CHEMBL3672266,CC(CN)c1ccc(-c2c(O)ccc3[nH]c(=O)c4sccc4c23)cc1,cross_target_decoy_not_inactive,350.44300000000004,4.177600000000002,O=c1[nH]c2cccc(-c3ccccc3)c2c2ccsc12
MurC,Gyr,CHEMBL5284544,Cc1[nH]c(C(=O)N[C@H]2CCc3nc(NCc4cc(=O)c(O)co4)sc3C2)c(Cl)c1Cl,cross_target_decoy_not_inactive,469.35000000000025,3.6446200000000024,O=C(NC1CCc2nc(NCc3cc(=O)cco3)sc2C1)c1ccc[nH]1
MurC,70S_ribosome,CHEMBL3244794,CCCCSC[C@H](N)C(=O)N[C@H]1[C@@H](O)[C@H](n2cnc3c(N(C)C)ncnc32)O[C@@H]1CO,cross_target_decoy_not_inactive,453.56900000000024,-0.5116999999999972,c1ncc2ncn(C3CCCO3)c2n1
MurC,FtsZ,CHEMBL2207296,COc1cc2cc(-c3cccc(-c4ccc(-c5ccccc5)cc4)c3)[n+](C)c(C)c2cc1OC.[I-],cross_target_decoy_not_inactive,573.4740000000002,3.994920000000005,c1ccc(-c2ccc(-c3cccc(-c4cc5ccccc5c[nH+]4)c3)cc2)cc1
MurC,LpxC,CHEMBL4094466,C[C@@H](O)[C@H](N[C@H]1CCc2cc(C#Cc3ccc(CN4CCN(C)CC4)cc3)ccc21)C(=O)NO,cross_target_decoy_not_inactive,462.5940000000003,1.6654999999999995,C(#Cc1ccc2c(c1)CCC2)c1ccc(CN2CCNCC2)cc1
MurC,70S_ribosome,CHEMBL4553689,CC1=C\[C@@H](O)C[C@H](F)Cc2nc(co2)C(=O)N2CCC[C@@H]2C(=O)O[C@H](C(C)C)[C@H](C)/C=C/C(=O)NC\C=C\1,cross_target_decoy_not_inactive,531.6250000000003,3.3032000000000012,O=C1C=CCCOC(=O)C2CCCN2C(=O)c2coc(n2)CCCCC=CC=CCN1
MurC,LpxC,CHEMBL4070896,CC(C)(N)[C@H](NC1COCc2cc(C#Cc3ccc(CN4CCOCC4)cc3)ccc21)C(=O)NO,cross_target_decoy_not_inactive,478.5930000000003,1.6908000000000005,C(#Cc1ccc2c(c1)COCC2)c1ccc(CN2CCOCC2)cc1
MurC,FabI,CHEMBL567711,Cc1c(CN(C)C(=O)/C=C/c2cnc3c(c2)CC2(CCN(C)CC2)C(=O)N3)oc2ccccc12,cross_target_decoy_not_inactive,458.56200000000024,4.014620000000003,O=C(C=Cc1cnc2c(c1)CC1(CCNCC1)C(=O)N2)NCc1cc2ccccc2o1
MurC,MurA,CHEMBL199320,Cc1cc(/C=C2\OC(O)=C(c3cccc(Cl)c3)C2=O)ccc1-c1ccccc1C(F)(F)F,cross_target_decoy_not_inactive,456.84700000000015,7.2012200000000055,O=C1C(=Cc2ccc(-c3ccccc3)cc2)OC=C1c1ccccc1
MurC,70S_ribosome,CHEMBL4531998,CCN[C@@H]1C[C@H](N)[C@@H](O[C@H]2OC(CN)=C(Cl)C[C@H]2N)[C@H](O)[C@H]1O[C@H]1OC[C@](C)(O)[C@H](NC)[C@H]1O,cross_target_decoy_not_inactive,510.0320000000002,-2.634199999999993,C1=COC(OC2CCCC(OC3CCCCO3)C2)CC1
MurC,LpxC,CHEMBL3892214,CC1(O)CCN(C(=O)COc2ccc(-c3ccc(CC[C@](C)(C(=O)NO)S(C)(=O)=O)cc3)cc2)CC1,cross_target_decoy_not_inactive,518.6320000000003,2.3471,O=C(COc1ccc(-c2ccccc2)cc1)N1CCCCC1
MurC,LpxH,CHEMBL2140408,Cc1csc(-c2nnc(Nc3ccc(Oc4ncccc4-c4ccnc(N)n4)cc3)c3ccccc23)c1,cross_target_decoy_not_inactive,503.59100000000024,6.6368200000000055,c1csc(-c2nnc(Nc3ccc(Oc4ncccc4-c4ccncn4)cc3)c3ccccc23)c1
MurC,LpxC,CHEMBL3697008,CNC(=O)C(C(=O)NO)N(C)C(=O)c1ccc(C#Cc2ccc(CN3CCCOCC3)cc2)cc1,cross_target_decoy_not_inactive,478.5490000000004,1.0007000000000013,C(#Cc1ccc(CN2CCCOCC2)cc1)c1ccccc1
MurC,Gyr,CHEMBL4793836,COC(=O)CNC(=O)c1ccc(NC(=O)c2[nH]c(C)c(Cl)c2Cl)c(O[C@H]2CCNC2)c1.Cl,cross_target_decoy_not_inactive,505.78600000000034,2.9475200000000013,O=C(Nc1ccccc1OC1CCNC1)c1ccc[nH]1
MurC,Gyr,CHEMBL3658987,C[C@H]1CN2c3c(cc4c(-c5cccnn5)noc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@@H]2[C@@H](C)O1,cross_target_decoy_not_inactive,466.42900000000026,1.3145999999999995,O=C1NC(=O)C2(Cc3cc4c(-c5cccnn5)noc4cc3N3CCOCC32)C(=O)N1
MurC,Gyr,CHEMBL6078583,Cc1[nH]c(C(=O)Nc2ccc(C(=O)NS(C)(=O)=O)cc2N2CCOCC2)c(Cl)c1Cl,cross_target_decoy_not_inactive,475.35400000000027,2.40822,O=C(Nc1ccccc1N1CCOCC1)c1ccc[nH]1
MurC,LpxC,CHEMBL4078173,CC(C)(NS(C)(=O)=O)[C@H](NC(=O)c1ccc(-c2cc3ccc(F)cc3o2)cc1)C(=O)NO,cross_target_decoy_not_inactive,463.48700000000014,2.1705,c1ccc(-c2cc3ccccc3o2)cc1
MurC,LpxC,CHEMBL5800668,COC[C@@H](Cc1nc[nH]c(=O)c1O)c1ccc(C#Cc2ccc(CN[C@H]3CCNC3)cc2)cc1,cross_target_decoy_not_inactive,458.56200000000024,2.2995,O=c1cc(CCc2ccc(C#Cc3ccc(CNC4CCNC4)cc3)cc2)nc[nH]1
MurC,70S_ribosome,CHEMBL4470951,CCCCC1=C(CN)O[C@H](O[C@H]2[C@H](O)[C@@H](O[C@H]3OC[C@](C)(O)[C@H](NC)[C@H]3O)[C@H](NCC)C[C@@H]2N)[C@H](N)C1,cross_target_decoy_not_inactive,531.6950000000002,-1.6402999999999914,C1=COC(OC2CCCC(OC3CCCCO3)C2)CC1
MurC,Gyr,CHEMBL5284613,Cc1[nH]c(C(=O)N[C@H]2CCc3nc(NC(=O)CCNC(=O)c4cc(=O)c(O)c[nH]4)sc3C2)c(Cl)c1Cl,cross_target_decoy_not_inactive,553.4280000000001,2.5262200000000004,O=C(CCNC(=O)c1cc(=O)cc[nH]1)Nc1nc2c(s1)CC(NC(=O)c1ccc[nH]1)CC2
MurC,LpxC,CHEMBL3647230,Cc1ccc(OCc2noc(COc3ccc(CCC(C)(C(=O)NO)S(C)(=O)=O)cc3)n2)cc1,cross_target_decoy_not_inactive,489.5500000000002,2.7773200000000005,c1ccc(OCc2noc(COc3ccccc3)n2)cc1
MurC,Gyr,CHEMBL4763407,O=C(O)C(=O)Nc1ccc2nc(NC(=O)c3cc(Br)c(Br)[nH]3)[nH]c2c1,cross_target_decoy_not_inactive,471.065,2.6914,O=C(Nc1nc2ccccc2[nH]1)c1ccc[nH]1
MurC,Gyr,CHEMBL6108958,Cc1[nH]c(C(=O)Nc2ccc(-c3noc(=O)[nH]3)cc2NC2CCNCC2)c(Cl)c1Cl.Cl,cross_target_decoy_not_inactive,487.77500000000015,3.811220000000002,O=C(Nc1ccc(-c2noc(=O)[nH]2)cc1NC1CCNCC1)c1ccc[nH]1
MurC,Gyr,CHEMBL4551876,Cc1nc(-c2cc(NC(=O)CC(=O)NN)ccc2NC(=O)c2cc(Br)c(Br)[nH]2)no1,cross_target_decoy_not_inactive,541.1600000000001,2.468919999999999,O=C(Nc1ccccc1-c1ncon1)c1ccc[nH]1
MurC,Gyr,CHEMBL3659004,C[C@@H]1CN2c3c(cc4c(C(=O)NCC(F)F)noc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@H]2[C@H](C)O1,cross_target_decoy_not_inactive,495.4140000000002,0.8524999999999999,O=C1NC(=O)C2(Cc3cc4cnoc4cc3N3CCOCC32)C(=O)N1
MurC,Gyr,CHEMBL2382342,COc1ccc2nccc([C@@H](O)CC[C@@H]3CCN(C4CC(c5cccc(F)c5)C4)C[C@@H]3C(=O)O)c2c1,cross_target_decoy_not_inactive,492.59100000000024,5.1650000000000045,c1ccc(C2CC(N3CCC(CCCc4ccnc5ccccc45)CC3)C2)cc1
MurC,70S_ribosome,CHEMBL5201220,NC[C@@H]1O[C@H](O[C@H]2[C@@H](O)[C@H](O[C@@H]3[C@@H](O)[C@H](N)C[C@H](N)[C@H]3O[C@H]3O[C@H]4[C@@H](OCC[C@H]4O)[C@H](O)[C@H]3N)O[C@@H]2CO)[C@H](N)[C@@H](O)[C@@H]1O,cross_target_decoy_not_inactive,641.6720000000004,-8.065100000000015,C1CCC(OC2COC(OC3CCCCC3OC3CCC4OCCCC4O3)C2)OC1
MurC,Gyr,CHEMBL6096590,CCOC(CCCOc1c2c(c(C(=O)C(C)C)c3c1[C@@H](C(C)C)C1=C(O3)C(C)(C)C(=O)C(C)(C)C1=O)OC1=C(C(=O)C(C)(C)C(=O)C1(C)C)[C@H]2C(C)C)OCC,cross_target_decoy_not_inactive,777.008,9.264000000000003,O=C1CC(=O)C2=C(C1)Oc1cc3c(cc1C2)CC1=C(CC(=O)CC1=O)O3
MurC,Gyr,CHEMBL6103430,CC(C)C(=O)Oc1c2c(c(C(=O)C(C)C)c3c1[C@@H](C(C)C)C1=C(O3)C(C)(C)C(=O)C(C)(C)C1=O)OC1=C(C(=O)C(C)(C)C(=O)C1(C)C)[C@H]2C(C)C,cross_target_decoy_not_inactive,702.8850000000001,8.267300000000008,O=C1CC(=O)C2=C(C1)Oc1cc3c(cc1C2)CC1=C(CC(=O)CC1=O)O3
